Movie Name,Year,Duration,Rated,Score,Metascore
Kicking & Screaming,2005,1h 35m,PG,5.6,45
The Perfect Game,2009,1h 58m,PG,6.9,42
Tigerland,2000,1h 41m,R,6.9,55
Save the Last Dance,2001,1h 52m,PG-13,6.2,53
Nine,2009,1h 58m,PG-13,5.8,49
Stars at Noon,2022,2h 15m,R,5.5,65
Young Hearts,2024,1h 37m,Other,7.9,0
The Rum Diary,2011,1h 59m,R,6.1,56
Maggie Moore(s),2023,1h 39m,R,6.2,43
Run All Night,2015,1h 54m,R,6.6,59
Jodorowsky's Dune,2013,1h 30m,PG-13,8,79
Flora and Son,2023,1h 37m,R,7,76
Good Burger 2,2023,1h 30m,TV-PG,5.3,48
Fanboys,2009,1h 30m,PG-13,6.5,45
The Snowtown Murders,2011,1h 59m,Other,6.6,66
Joe,2013,1h 57m,R,6.8,74
Conviction,2010,1h 47m,R,7.2,61
Miss Meadows,2014,1h 28m,Other,5.8,43
A Walk Among the Tombstones,2014,1h 54m,R,6.5,57
Because I Said So,2007,1h 42m,PG-13,5.6,26
Polite Society,2023,1h 44m,PG-13,6.6,75
The Night Comes for Us,2018,2h 1m,TV-MA,6.9,69
I Don't Feel at Home in This World Anymore,2017,1h 33m,TV-MA,6.9,75
The Polar Express,2004,1h 40m,G,6.6,61
Ryan's World the Movie: Titan Universe Adventure,2024,1h 23m,PG,8.2,0
Stronger,2017,1h 59m,R,6.9,76
Something Borrowed,2011,1h 52m,PG-13,5.8,36
Boy Erased,2018,1h 55m,R,6.9,69
Kate & Leopold,2001,1h 58m,PG-13,6.4,44
Tristan + Isolde,2006,2h 5m,PG-13,6.8,49
Limbo,2023,1h 48m,Other,6.1,78
Mafia Mamma,2023,1h 41m,R,5.4,42
Hardball,2001,1h 46m,R,6.4,48
100 Girls,2000,1h 34m,R,5.8,0
Wild Rose,2018,1h 41m,R,7.1,80
Spin Me Round,2022,1h 44m,Other,5.2,58
Accident Man: Hitman's Holiday,2022,1h 36m,R,5.9,0
Neighbors 2: Sorority Rising,2016,1h 32m,R,5.7,58
Open Water 2: Adrift,2006,1h 34m,R,5.2,0
The Brave One,2007,2h 2m,R,6.7,56
The Bounty Hunter,2010,1h 50m,PG-13,5.5,22
Before I Fall,2017,1h 38m,PG-13,6.4,58
Leap!,2016,1h 29m,PG,6.7,48
Emily,2022,2h 10m,R,6.8,75
Touch,2024,2h 1m,R,9.2,0
Vesper,2022,1h 54m,Other,6,70
Walking Tall,2004,1h 26m,PG-13,6.3,44
Case 39,2009,1h 49m,R,6.2,25
Osmosis Jones,2001,1h 35m,PG,6.3,57
Open Water,2003,1h 19m,R,5.8,63
Spun,2002,1h 41m,Other,6.7,41
Gold,2022,1h 37m,R,5.4,48
Bottle Shock,2008,1h 50m,PG-13,6.8,56
Home Again,2017,1h 37m,PG-13,5.8,41
Rosaline,2022,1h 35m,PG-13,6.5,61
The Stepfather,2009,1h 41m,PG-13,5.6,33
The Untamed,2016,1h 38m,Other,6.1,72
Fever Pitch,2005,1h 44m,PG-13,6.2,56
Blood & Gold,2023,1h 38m,TV-MA,6.5,0
You Can Live Forever,2022,1h 36m,13+,6.9,68
A Little Chaos,2014,1h 57m,R,6.5,51
Horrible Bosses 2,2014,1h 48m,R,6.3,40
Midnight Special,2016,1h 52m,PG-13,6.6,76
"McFarland, USA",2015,2h 9m,PG,7.4,60
Hustle & Flow,2005,1h 56m,R,7.3,68
Swan Song,2021,1h 56m,R,6.8,66
Doubt,2008,1h 44m,PG-13,7.5,68
Domino,2005,2h 7m,R,5.9,37
The Outsider,2018,2h,TV-MA,6.3,30
Hyena Road,2015,2h,R,6.5,44
On the Road,2012,2h 4m,R,6,56
Love Hard,2021,1h 44m,TV-MA,6.3,42
Max Payne,2008,1h 40m,PG-13,5.3,31
Planes,2013,1h 31m,PG,5.7,39
"Welcome Home, Roscoe Jenkins",2008,1h 54m,PG-13,5.5,46
The Guard,2011,1h 36m,R,7.3,78
Mr. Jones,2019,1h 59m,Other,6.9,68
The Physician,2013,2h 35m,R,7.2,0
Rim of the World,2019,1h 38m,TV-14,5.2,0
Detroit,2017,2h 23m,R,7.3,77
A Dirty Shame,2004,1h 29m,NC-17,5.1,56
The Ring Two,2005,1h 50m,PG-13,5.4,44
Spies in Disguise,2019,1h 42m,PG,6.8,54
Hereafter,2010,2h 9m,PG-13,6.5,56
Something from Tiffany's,2022,1h 27m,PG,6.2,46
When a Stranger Calls,2006,1h 27m,PG-13,5.1,27
Always Be My Maybe,2019,1h 41m,PG-13,6.7,64
News of the World,2020,1h 58m,PG-13,6.8,73
The Tender Bar,2021,1h 46m,R,6.7,53
Money Monster,2016,1h 38m,R,6.5,55
Acts of Violence,2018,1h 26m,R,5.3,28
St. Trinian's,2007,1h 37m,PG-13,5.8,39
The Eight Mountains,2022,2h 27m,Other,7.7,78
Whitney Houston: I Wanna Dance with Somebody,2022,2h 24m,PG-13,6.6,51
The Forgiven,2021,1h 57m,R,6.1,59
Underworld: Awakening,2012,1h 28m,R,6.3,39
Handsome Devil,2016,1h 35m,TV-MA,7,60
88 Minutes,2007,1h 48m,R,5.9,17
Honest Thief,2020,1h 39m,PG-13,6,46
Lilya 4-Ever,2002,1h 49m,R,7.8,83
The Electrical Life of Louis Wain,2021,1h 51m,PG-13,6.8,63
Like Mike,2002,1h 39m,PG,5.4,47
Stay Alive,2006,1h 25m,PG-13,5,24
The Assistant,2019,1h 27m,R,6.4,79
Malum,2023,1h 32m,18+,5.1,0
Kneecap,2024,1h 45m,R,7.3,81
Free Fire,2016,1h 31m,R,6.3,63
Vantage Point,2008,1h 30m,PG-13,6.6,40
The Package,2018,1h 34m,TV-MA,5.6,0
Found,2012,1h 43m,Other,5.8,41
The Hole,2001,1h 42m,R,6.2,0
Biosphere,2022,1h 46m,Other,5.5,59
Beasts of No Nation,2015,2h 17m,TV-MA,7.7,79
Mr. Bean's Holiday,2007,1h 30m,G,6.4,56
Speak,2004,1h 29m,PG-13,7.2,0
That Awkward Moment,2014,1h 34m,R,6.1,36
Another Earth,2011,1h 32m,PG-13,6.9,66
Tully,2018,1h 35m,R,6.9,75
Horse Girl,2020,1h 43m,R,6,61
My Son,2021,1h 35m,R,6,0
Kubo and the Two Strings,2016,1h 41m,PG,7.7,84
Kill List,2011,1h 35m,Other,6.4,67
Repo Men,2010,1h 51m,R,6.3,32
Insidious: The Last Key,2018,1h 43m,PG-13,5.7,49
I Am Love,2009,2h,R,7,79
The Extraordinary Adventures of Adأ¨le Blanc-Sec,2010,1h 47m,PG,6.3,0
22-Jul,2018,2h 23m,R,6.8,69
A Monster Calls,2016,1h 48m,PG-13,7.4,76
K-PAX,2001,2h,PG-13,7.4,49
The Hitcher,2007,1h 24m,R,5.6,28
Winnie the Pooh,2011,1h 3m,G,7.1,74
Lost Girls,2020,1h 35m,R,6.2,67
Inside Man: Most Wanted,2019,1h 45m,R,5.6,0
Sweet November,2001,1h 59m,PG-13,6.7,27
The Taking of Pelham 123,2009,1h 46m,R,6.4,55
The Big Wedding,2013,1h 29m,R,5.6,28
Mission to Mars,2000,1h 54m,PG,5.7,34
Cam,2018,1h 34m,TV-MA,5.9,71
Agora,2009,2h 7m,R,7.1,55
Escape from Pretoria,2020,1h 46m,PG-13,6.8,56
Bring Him to Me,2023,1h 36m,R,5.3,0
Aloha,2015,1h 45m,PG-13,5.4,40
Holiday in the Wild,2019,1h 25m,TV-PG,6.2,0
Blue Bayou,2021,1h 57m,R,7.1,58
Before I Go to Sleep,2014,1h 32m,R,6.3,41
Black Dynamite,2009,1h 24m,R,7.4,65
Collateral Beauty,2016,1h 37m,PG-13,6.8,23
Swallow,2019,1h 34m,R,6.5,65
Invitation to a Murder,2023,1h 32m,PG-13,5.1,0
The House,2022,TV-MA,Other,6.8,0
Zombies 3,2022,1h 28m,TV-G,5.4,0
The Exception,2016,1h 47m,R,6.8,60
Night of the Hunted,2023,1h 35m,Other,5.3,0
To Leslie,2022,1h 59m,R,7.1,84
Free Solo,2018,1h 40m,PG-13,8.1,83
Look Away,2018,1h 43m,TV-MA,5.8,0
Anchorman 2: The Legend Continues,2013,1h 59m,PG-13,6.3,61
Trust,2010,1h 46m,R,6.9,60
Syriana,2005,2h 8m,R,6.9,76
What If,2013,1h 38m,PG-13,6.8,59
No Sudden Move,2021,1h 55m,R,6.4,76
13,2010,1h 31m,R,6,29
Life as We Know It,2010,1h 54m,PG-13,6.5,39
The Sisters Brothers,2018,2h 2m,R,6.9,78
One Day as a Lion,2023,1h 27m,R,5.1,0
The History Boys,2006,1h 49m,R,6.8,74
Bliss,2021,1h 43m,R,5.4,40
Elena Undone,2010,1h 51m,Other,6.1,0
Tyson's Run,2022,1h 43m,PG,6.1,0
Kill Bill: The Whole Bloody Affair,2006,4h 7m,Other,8.7,0
Dumplin',2018,1h 50m,PG-13,6.5,53
Killer Elite,2011,1h 56m,R,6.4,44
The Greatest Love Story Never Told,2024,1h 26m,R,5.3,0
Ten Inch Hero,2007,1h 42m,R,7.3,0
Big Eyes,2014,1h 46m,PG-13,7,62
Stowaway,2021,1h 56m,TV-MA,5.7,63
The Break-Up,2006,1h 46m,PG-13,5.8,46
Solaris,2002,1h 39m,PG-13,6.2,67
Righteous Kill,2008,1h 41m,R,6,36
The Professor and the Madman,2019,2h 4m,Other,7.2,27
Windtalkers,2002,2h 14m,R,6.1,51
Ma mأ¨re,2004,1h 50m,NC-17,5,35
Senna,2010,1h 46m,PG-13,8.5,79
Take Me Home,2011,1h 37m,PG-13,6.8,0
The Descent: Part 2,2009,1h 34m,R,5.7,0
The Wedding Date,2005,1h 30m,PG-13,6.1,32
"Angus, Thongs and Perfect Snogging",2008,1h 40m,PG-13,6.3,0
Saved!,2004,1h 32m,PG-13,6.7,62
The Back-up Plan,2010,1h 44m,PG-13,5.3,34
Isn't It Romantic,2019,1h 29m,PG-13,5.9,60
25th Hour,2002,2h 15m,R,7.6,69
Ingrid Goes West,2017,1h 38m,R,6.6,71
Get Him to the Greek,2010,1h 49m,R,6.3,65
Not Okay,2022,1h 40m,R,6.1,62
Synchronic,2019,1h 42m,R,6.2,64
The Caine Mutiny Court-Martial,2023,1h 48m,TV-14,6.8,71
Semi-Pro,2008,1h 31m,R,5.8,47
South of Heaven,2021,2h,Other,5.8,42
Togo,2019,1h 53m,PG,7.9,69
Bridget Jones: The Edge of Reason,2004,1h 48m,R,6,44
Ron's Gone Wrong,2021,1h 47m,PG,7.1,65
Ghosts of War,2020,1h 34m,R,5.6,38
Magic Mike XXL,2015,1h 55m,R,5.6,61
No Limit,2022,1h 58m,TV-MA,5.8,0
Keeping Up with the Joneses,2016,1h 45m,PG-13,5.9,34
Thirst,2009,2h 14m,R,7.1,73
Mary and Max,2009,1h 32m,Other,8.1,0
Moxie,2021,1h 51m,PG-13,6.7,54
The Woman,2011,1h 41m,R,6,58
Armageddon Time,2022,1h 54m,R,6.5,74
Love Is in the Air,2023,1h 28m,TV-14,5.6,0
The Grinch,2018,1h 25m,PG,6.4,51
The Texas Chainsaw Massacre: The Beginning,2006,1h 31m,R,5.8,30
Prospect,2018,1h 40m,R,6.3,68
The Unholy,2021,1h 39m,PG-13,5.1,36
Ride Along 2,2016,1h 42m,PG-13,5.9,32
White Girl,2016,1h 28m,TV-MA,5.7,65
One Shot,2021,1h 36m,Other,5.6,39
My Days of Mercy,2017,1h 48m,R,6.5,0
Identity Thief,2013,1h 51m,R,5.7,35
From Time to Time,2009,1h 32m,PG,6.7,0
Milk,2008,2h 8m,R,7.5,83
Mother Couch,2023,1h 36m,Other,6.1,0
Look Both Ways,2022,1h 50m,TV-14,6.3,49
Feast,2005,1h 35m,R,6.2,43
Julie & Julia,2009,2h 3m,PG-13,7,66
Whiteout,2009,1h 41m,R,5.5,0
Miss Potter,2006,1h 28m,PG,7,57
Before the Dawn,2019,1h 45m,Other,5.9,0
Wolfwalkers,2020,1h 43m,PG,8,87
Europa Report,2013,1h 30m,PG-13,6.4,68
The Imposter,2012,1h 39m,R,7.5,77
Better Watch Out,2016,1h 29m,R,6.5,67
Circle,2015,1h 27m,Other,6,0
Seabiscuit,2003,2h 20m,PG-13,7.3,72
Vacation Friends,2021,1h 43m,R,6.3,49
Ponyboi,2024,1h 43m,Other,6.1,0
MacGruber,2010,1h 30m,R,5.6,43
The Beach Bum,2019,1h 35m,R,5.5,55
The People We Hate at the Wedding,2022,1h 39m,R,5.8,42
Cirque du Freak: The Vampire's Assistant,2009,1h 49m,PG-13,5.8,43
Outlaw Johnny Black,2023,2h 10m,PG-13,5.5,54
Fancy Dance,2023,1h 30m,R,7.2,84
My Little Pony: The Movie,2017,1h 39m,PG,6.1,39
The Call,2013,1h 34m,R,6.7,51
The Cave,2005,1h 37m,PG-13,5.1,30
I'm Not There,2007,2h 15m,R,6.8,73
Honey,2003,1h 34m,PG-13,5.3,37
Weekend,2011,1h 37m,Other,7.6,81
The Game Plan,2007,1h 50m,PG,6.4,44
Kimi,2022,1h 29m,R,6.3,79
The Haunting in Connecticut,2009,1h 32m,PG-13,5.8,33
Running Scared,2006,2h 2m,R,7.3,41
Agent Cody Banks,2003,1h 42m,PG,5.1,41
Larry Crowne,2011,1h 38m,PG-13,6.1,41
Europa: The Last Battle,2017,12h 26m,Other,7.1,0
On Chesil Beach,2017,1h 50m,R,6.3,62
There's Something Wrong with the Children,2023,1h 32m,Other,5,53
The Possession,2012,1h 32m,PG-13,5.9,45
The Map of Tiny Perfect Things,2021,1h 38m,PG-13,6.8,61
Ripley's Game,2002,1h 50m,R,6.6,0
Sunshine Cleaning,2008,1h 31m,R,6.8,61
Saw IV,2007,1h 33m,R,5.9,36
Barely Lethal,2015,1h 36m,PG-13,5.4,44
The Farewell,2019,1h 40m,PG,7.5,89
Hoard,2023,2h 6m,Other,6.9,73
Because of Winn-Dixie,2005,1h 46m,PG,6.4,54
Clifford the Big Red Dog,2021,1h 36m,PG,5.9,55
Tell It to the Bees,2018,1h 48m,TV-MA,6.4,50
Big Momma's House,2000,1h 39m,PG-13,5.2,33
Mortdecai,2015,1h 47m,R,5.5,27
The Kid Who Would Be King,2019,2h,PG,6.1,66
The Marksman,2021,1h 48m,PG-13,5.7,44
Deadstream,2022,1h 27m,Other,6.4,67
Take Out,2004,1h 27m,Other,7.1,0
Seventh Son,2014,1h 42m,PG-13,5.5,30
Cult of Chucky,2017,1h 31m,R,5.3,69
Friday After Next,2002,1h 25m,R,5.8,35
Heist,2015,1h 33m,R,6.1,37
Whatever Works,2009,1h 33m,PG-13,7.1,45
Judas and the Black Messiah,2021,2h 6m,R,7.4,84
Trick 'r Treat,2007,1h 22m,R,6.7,0
Wish Dragon,2021,1h 38m,PG,7.2,59
Elizabethtown,2005,2h 3m,PG-13,6.3,45
Blair Witch,2016,1h 29m,R,5,47
Saw V,2008,1h 32m,R,5.8,20
The Ringer,2005,1h 34m,PG-13,5.8,46
"10,000 BC",2008,1h 49m,PG-13,5.1,34
Secretariat,2010,2h 3m,PG,7.2,61
Ong-Bak: The Thai Warrior,2003,1h 45m,R,7.1,69
Being the Ricardos,2021,2h 11m,R,6.5,60
V/H/S/85,2023,1h 50m,TV-MA,5.6,53
The Ghost Writer,2010,2h 8m,PG-13,7.2,77
Most Disturbed Person on Planet Earth II,2014,3h 8m,Other,6.4,0
American Woman,2018,1h 51m,R,6.8,68
Undercover Brother,2002,1h 26m,PG-13,5.9,69
2001 Maniacs,2005,1h 27m,R,5.3,0
Alpha,2018,1h 36m,PG-13,6.6,63
Into the Labyrinth,2019,2h 10m,TV-MA,5.8,0
Rogue,2007,1h 39m,R,6.2,0
Shall We Dance?,2004,1h 46m,PG-13,6.2,47
Before I Wake,2016,1h 37m,PG-13,6.2,68
Beerfest,2006,1h 50m,R,6.2,46
The Kingdom,2007,1h 50m,R,7,56
Fish Tank,2009,2h 3m,Other,7.3,81
Mending the Line,2022,2h 2m,R,6.7,56
Heaven Is for Real,2014,1h 39m,PG,5.8,47
The Lifeguard,2013,1h 38m,R,5.6,34
American Mary,2012,1h 43m,R,6.2,46
Gringo,2018,1h 51m,R,6.1,46
My Octopus Teacher,2020,1h 25m,TV-G,8.1,82
Hit and Run,2012,1h 40m,R,6.1,50
Mudbound,2017,2h 14m,R,7.4,85
Buckley's Chance,2021,1h 35m,Other,5.6,0
The Watch,2012,1h 42m,R,5.7,36
Wild Mountain Thyme,2020,1h 42m,PG-13,5.7,42
Fitting In,2023,1h 45m,R,6.4,68
The Hundred-Foot Journey,2014,2h 2m,PG,7.3,55
Breathe,2017,1h 58m,PG-13,7.1,51
Blue Crush,2002,1h 44m,PG-13,5.7,61
Wuthering Heights,2011,2h 9m,Other,6,70
Holidate,2020,1h 44m,TV-MA,6.1,44
Robots,2023,1h 33m,R,5.5,0
What's Love Got to Do with It?,2022,1h 48m,PG-13,6.3,59
The Artifice Girl,2022,1h 33m,Other,6.6,60
Andhadhun,2018,2h 19m,Other,8.2,0
Candy Land,2022,1h 33m,TV-MA,5.3,70
Falling,2020,1h 52m,R,6.5,63
The Card Counter,2021,1h 51m,R,6.2,78
Capturing the Friedmans,2003,1h 47m,Other,7.6,90
Resident Evil: Afterlife,2010,1h 36m,R,5.8,37
Savage Grace,2007,1h 37m,Other,5.7,51
Little Bone Lodge,2023,1h 33m,R,6.1,0
Hidalgo,2004,2h 16m,PG-13,6.7,54
Life as a House,2001,2h 5m,R,7.4,45
Munich: The Edge of War,2021,2h 10m,PG-13,6.8,53
Rescue Dawn,2006,2h 5m,PG-13,7.3,77
Shrek the Musical,2013,2h 10m,TV-G,6.9,0
Terminal,2018,1h 35m,Other,5.3,27
The Stanford Prison Experiment,2015,2h 2m,R,6.8,67
Relic,2020,1h 29m,R,6,77
Level 16,2018,1h 42m,Other,6.1,46
Ali G Indahouse,2002,1h 25m,R,6.2,46
The Vast of Night,2019,1h 31m,PG-13,6.7,84
The Beat Beneath My Feet,2014,1h 31m,TV-14,6.4,0
Fist Fight,2017,1h 31m,R,5.6,37
American Pastoral,2016,1h 48m,R,6.1,43
Dead Man Down,2013,1h 58m,R,6.4,39
Fast Food Nation,2006,1h 56m,R,6.3,64
The Princess,2022,1h 34m,R,5.7,43
Fat Girl,2001,1h 26m,Other,6.4,77
Assassination Nation,2018,1h 48m,R,6,54
The Act of Killing,2012,1h 57m,Other,8.2,92
At Eternity's Gate,2018,1h 51m,PG-13,6.9,76
Unfriended,2014,1h 23m,R,5.6,59
Cargo,2017,1h 45m,TV-MA,6.3,65
Looney Tunes: Back in Action,2003,1h 31m,PG,5.8,64
Crush,2022,1h 33m,TV-MA,6.3,56
Secrets of the Neanderthals,2024,1h 20m,Other,6.4,0
Death to Smoochy,2002,1h 49m,R,6.3,38
6 Days,2017,1h 34m,R,6.2,36
The Wave,2015,1h 45m,R,6.6,68
Shaft,2019,1h 51m,R,6.4,40
A Royal Affair,2012,2h 17m,R,7.5,73
The Damned,2024,1h 29m,Other,6.3,64
Blood,2022,1h 48m,Other,5.5,55
The Campaign,2012,1h 25m,R,6.1,50
Late Night,2019,1h 42m,R,6.5,70
Berlin Syndrome,2017,1h 56m,R,6.3,70
The Hammer,2023,1h 25m,TV-PG,6.7,0
Fatherhood,2021,1h 49m,PG-13,6.6,53
Act of Valor,2012,1h 50m,R,6.4,40
Barnyard,2006,1h 30m,PG,5.6,42
Like Crazy,2011,1h 26m,PG-13,6.6,68
Freaky Tales,2024,1h 46m,R,7.2,58
Hide and Seek,2005,1h 41m,R,5.9,35
The Big Year,2011,1h 40m,PG,6.2,53
Wall Street: Money Never Sleeps,2010,2h 13m,PG-13,6.2,59
Venus,2006,1h 35m,R,7.1,82
Mr. Harrigan's Phone,2022,1h 44m,PG-13,6,55
Playing with Fire,2019,1h 36m,PG,5.1,24
Radioactive,2019,1h 49m,PG-13,6.3,56
Casanova,2005,1h 52m,R,6.5,57
The Tunnel,2011,1h 34m,Other,5.8,0
Still Alice,2014,1h 41m,PG-13,7.5,72
Rotting in the Sun,2023,1h 49m,Other,6.9,70
Monster-in-Law,2005,1h 41m,PG-13,5.6,31
Oddity,2024,1h 38m,R,7.5,0
Hop,2011,1h 35m,PG,5.4,41
Wolves,2014,1h 31m,R,5.3,37
The Survivor,2021,2h 9m,R,6.7,71
Brief Crossing,2001,1h 24m,Other,6.8,0
The Night Clerk,2020,1h 30m,R,5.6,44
Red Planet,2000,1h 46m,PG-13,5.7,34
Let's Be Cops,2014,1h 44m,R,6.4,30
Saw VI,2009,1h 30m,R,6,30
80 for Brady,2023,1h 38m,PG-13,5.9,52
Happy Death Day 2U,2019,1h 40m,PG-13,6.2,57
Devil's Knot,2013,1h 54m,Other,6.1,42
United 93,2006,1h 51m,R,7.6,90
Finally Dawn,2023,1h 59m,Other,5.8,58
The Arctic Convoy,2023,1h 48m,Other,6.8,0
The Recruit,2003,1h 55m,PG-13,6.6,56
Stuber,2019,1h 33m,R,6.2,42
Replicas,2018,1h 47m,PG-13,5.5,19
Azrael,2024,1h 25m,R,6.7,63
Youth in Revolt,2009,1h 30m,R,6.4,63
The Two Popes,2019,2h 5m,PG-13,7.6,75
Overboard,2018,1h 52m,PG-13,6,42
Wild Target,2010,1h 38m,PG-13,6.7,41
Life Like,2019,1h 35m,R,5.4,0
"Don't Worry, He Won't Get Far on Foot",2018,1h 54m,R,6.8,67
Josie and the Pussycats,2001,1h 38m,PG-13,5.6,47
Balls of Fury,2007,1h 30m,PG-13,5.3,38
Bullet to the Head,2012,1h 32m,R,5.7,48
The Kissing Booth 2,2020,2h 14m,TV-14,5.7,39
Starred Up,2013,1h 46m,Other,7.3,81
Snitch,2013,1h 52m,PG-13,6.4,51
Intruders,2015,1h 30m,R,5.7,39
In from the Side,2022,2h 14m,Other,6.7,42
Don't Say a Word,2001,1h 53m,R,6.3,38
The Noel Diary,2022,1h 39m,TV-14,6.1,63
Rachel Getting Married,2008,1h 53m,R,6.7,85
Dangerous Waters,2023,1h 41m,TV-14,5.2,0
Gothika,2003,1h 38m,R,5.8,38
King of Thieves,2018,1h 48m,R,5.5,48
Failure to Launch,2006,1h 37m,PG-13,5.6,47
"Good Night, and Good Luck.",2005,1h 33m,PG,7.4,80
Hounddog,2007,1h 38m,R,6.2,31
After the Dark,2013,1h 47m,R,5.6,37
Carnage,2011,1h 20m,R,7.1,61
Tale of Tales,2015,2h 14m,R,6.4,72
ATL,2006,1h 45m,PG-13,6.2,63
Annette,2021,2h 21m,R,6.3,67
Suntan,2016,1h 44m,Other,6.6,59
Invincible,2006,1h 45m,PG,7,63
Wallace & Gromit: The Curse of the Were-Rabbit,2005,1h 25m,G,7.5,87
Beautiful Kate,2009,1h 40m,R,6.6,0
Rustin,2023,1h 46m,PG-13,6.5,68
Star Wars: The Clone Wars,2008,1h 38m,PG,5.9,35
Back to the Outback,2021,1h 35m,PG,6.5,58
Four Daughters,2023,1h 47m,Other,7.3,80
Skin,2018,1h 58m,R,6.8,58
O.J.: Made in America,2016,7h 47m,TV-MA,8.9,0
Session 9,2001,1h 37m,R,6.4,58
Accident Man,2018,1h 45m,R,6.2,0
Work It,2020,1h 33m,TV-14,6.1,58
Hot Pursuit,2015,1h 27m,PG-13,5.1,31
Rubber,2010,1h 22m,R,5.7,59
Fear Street: Part Three - 1666,2021,1h 54m,R,6.6,68
An Education,2009,1h 40m,PG-13,7.3,85
Mayhem,2017,1h 26m,Other,6.4,62
Serena,2014,1h 49m,R,5.4,36
Femme Fatale,2002,1h 54m,R,6.2,60
Miss Bala,2019,1h 44m,PG-13,5.8,41
Dark Water,2005,1h 45m,PG-13,5.6,52
Elizabeth: The Golden Age,2007,1h 54m,PG-13,6.8,45
Trespass,2011,1h 31m,R,5.3,37
Child 44,2015,2h 17m,R,6.4,41
All My Life,2020,1h 31m,PG-13,6.3,39
Two for the Money,2005,2h 2m,R,6.2,50
The Monkey King,2023,1h 37m,PG,5.8,59
Narvik: Hitler's First Defeat,2022,1h 48m,TV-14,6.6,0
The Wolfman,2010,1h 43m,R,5.8,43
The Block Island Sound,2020,1h 39m,TV-MA,5.4,0
In the Bedroom,2001,2h 11m,R,7.4,86
Black Mirror: Bandersnatch,2018,1h 30m,TV-MA,7.1,0
To the Bone,2017,1h 47m,TV-MA,6.8,64
Four Good Days,2020,1h 40m,R,6.6,52
What a Girl Wants,2003,1h 45m,PG,5.8,41
Barb and Star Go to Vista Del Mar,2021,1h 47m,PG-13,6.3,64
A House in Jerusalem,2023,1h 43m,Other,7,0
Felon,2008,1h 44m,R,7.4,58
The Hunted,2003,1h 34m,R,6.1,40
The Thinning,2016,1h 21m,Other,5.3,0
Whatever It Takes,2000,1h 34m,PG-13,5.5,20
Saturn Return,2024,1h 49m,Other,7.6,0
"Argentina, 1985",2022,2h 20m,R,7.6,78
The Duchess,2008,1h 50m,PG-13,6.9,62
The Mother,2003,1h 52m,R,6.7,72
Spring,2014,1h 49m,Other,6.7,70
Soulmate,2023,2h 4m,Other,7.4,0
The Eagle,2011,1h 54m,PG-13,6.2,55
The Command,2018,1h 57m,PG-13,6.6,55
Crossing,2024,1h 45m,Other,7.5,82
The Survivalist,2015,1h 44m,Other,6.4,80
The Social Dilemma,2020,1h 34m,PG-13,7.6,78
Get Rich or Die Tryin',2005,1h 57m,R,5.5,45
The White Tiger,2021,2h 5m,R,7.1,76
Blood Father,2016,1h 28m,R,6.4,66
The 6th Day,2000,2h 3m,PG-13,5.9,49
Da 5 Bloods,2020,2h 34m,R,6.5,82
Dual,2022,1h 34m,R,5.8,62
Good Bye Lenin!,2003,2h 1m,R,7.7,68
Seeking a Friend for the End of the World,2012,1h 41m,R,6.7,59
The Family Stone,2005,1h 43m,PG-13,6.3,56
Minamata,2020,1h 55m,R,7.2,55
Beastly,2011,1h 26m,PG-13,5.5,40
The Believer,2001,1h 38m,R,7.1,75
The Falling,2014,1h 42m,Other,5.3,71
Unfriended: Dark Web,2018,1h 32m,R,6,53
Loving Vincent,2017,1h 34m,PG-13,7.8,62
Creep,2004,1h 25m,R,5.6,0
Wicker Park,2004,1h 54m,PG-13,6.9,40
Curve,2015,1h 25m,R,5.4,0
Sixty Minutes,2024,1h 28m,TV-MA,5.7,0
The Take,2016,1h 32m,R,6.3,48
Your Monster,2024,1h 38m,Other,7.2,68
Step Up Revolution,2012,1h 39m,PG-13,6.4,43
Amour,2012,2h 7m,PG-13,7.9,95
Takers,2010,1h 47m,PG-13,6.2,45
Come Play,2020,1h 36m,PG-13,5.8,58
The Alamo,2004,2h 17m,PG-13,6,47
Polaroid,2019,1h 28m,PG-13,5.2,0
Cosmopolis,2012,1h 49m,R,5.1,58
Calibre,2018,1h 41m,TV-MA,6.8,76
Dolemite Is My Name,2019,1h 58m,R,7.2,76
Love & Basketball,2000,2h 4m,PG-13,7.2,72
Even Lambs Have Teeth,2015,1h 19m,Other,5.1,0
A Dark Song,2016,1h 40m,Other,6.2,71
Shut In,2022,1h 29m,TV-MA,5.8,0
If Beale Street Could Talk,2018,1h 59m,R,7.1,87
The Best of Enemies,2019,2h 13m,PG-13,7.3,49
Stella: A Life,2023,2h 1m,Other,6.3,0
A Hologram for the King,2016,1h 38m,R,6.1,58
Repo! The Genetic Opera,2008,1h 38m,R,6.4,32
Basic,2003,1h 38m,R,6.4,34
Man of the House,2005,1h 40m,PG-13,5.4,35
The Hills Have Eyes 2,2007,1h 29m,R,5.1,32
Self/less,2015,1h 57m,PG-13,6.5,34
Cats & Dogs,2001,1h 27m,PG,5.2,47
The One,2001,1h 27m,PG-13,5.9,25
The Starling Girl,2023,1h 57m,R,6.7,78
Short Term 12,2013,1h 36m,R,7.9,82
Austenland,2013,1h 37m,PG-13,6.3,42
Time Addicts,2023,1h 32m,Other,5.4,0
The Giant Mechanical Man,2012,1h 34m,PG-13,6.7,43
